Product Type,Product Title,Variant Title,Variant ID,SKU,Price,Compare at Price,Wholesale Price
Gemstones,6x4mm to 14x10mm Natural Pear Shape Sky Blue Topaz,6x4mm,40188861251737,171-00506-1,24.00,,8
Gemstones,6x4mm to 14x10mm Natural Pear Shape Sky Blue Topaz,12x8mm,40188861382809,171-00544-1,58.40,,42.4
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,9x7mm,40188863348889,170-00109-1,56.00,,36
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,14x10mm,40188863447193,170-00115-1,176.00,,156
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,12x10mm,40188863414425,170-00112-1,115.00,,95
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,10x8mm,40188863381657,170-00110-1,80.00,,60
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,8x6mm,40188863316121,170-00108-1,46.00,,26
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,7x5mm,40188863283353,170-00107-1,33.00,,13
Gemstones,6x4mm to 14x10mm Oval Swiss Blue Topaz,6x4mm,40188863250585,170-00106-1,30.00,,10
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),13x11mm,40188746793113,367-09513-1,103.00,,89
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),12x10mm,40188746760345,367-09512-1,79.00,,65
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),11x9mm,40188746727577,367-09511-1,68.00,,54
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),10x8mm,40188746694809,367-09510-1,52.00,,38
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),9x7mm,40188746662041,367-09509-1,40.00,,26
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),8x6mm,40188746629273,367-09508-1,32.00,,18
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),7x5mm,40188746596505,367-09507-1,26.00,,12
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),6x4mm,40188746563737,367-09506-1,21.00,,7
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),18x13mm,40188746891417,367-09552-1,154.00,,140
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),16x12mm,40188746858649,367-09551-1,144.00,,130
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Dark Purple),14x10mm,40188746825881,367-09515-1,91.00,,77
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),7x5mm,40188748234905,367-09507-2,15.00,,7
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),6x4mm,40188748202137,367-09506-2,12.00,,4
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),13x11mm,40188748431513,367-09513-2,62.00,,54
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),16x12mm,40188748497049,367-09551-2,86.00,,78
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),12x10mm,40188748398745,367-09512-2,48.00,,40
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),11x9mm,40188748365977,367-09511-2,40.00,,32
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),18x13mm,40188748529817,367-09552-2,92.00,,84
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),10x8mm,40188748333209,367-09510-2,30.00,,22
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),9x7mm,40188748300441,367-09509-2,24.00,,16
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),8x6mm,40188748267673,367-09508-2,19.00,,11
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Medium Purple),14x10mm,40188748464281,367-09515-2,54.00,,46
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),11x9mm,40188749250713,367-09511-3,23.00,,18
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),6x4mm,40188749086873,367-09506-3,7.50,,2.5
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),7x5mm,40188749119641,367-09507-3,9.00,,4
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),8x6mm,40188749152409,367-09508-3,11.00,,6
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),9x7mm,40188749185177,367-09509-3,14.00,,9
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),10x8mm,40188749217945,367-09510-3,18.00,,13
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),18x13mm,40188749381785,367-09552-3,51.00,,46
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),16x12mm,40188749349017,367-09551-3,49.00,,44
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),14x10mm,40188749316249,367-09515-3,31.00,,26
Gemstones,6x4mm to 18x13mm Oval Cabochon Cut Purple Sage Chalcedony (Smoky Purple),12x10mm,40188749283481,367-09512-3,27.00,,22
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,16x12mm,40188911517849,099-01951-1,78.00,,66
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,10x8mm,40188911452313,099-01910-1,30.00,,18
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,8x6mm,40188911419545,099-01908-1,21.00,,9
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,6x4mm,40188911386777,099-01906-1,18.00,,6
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,11x9mm,40188911485081,099-01911-1,36.00,,24
Gemstones,6x4mm to 20x10mm Cushion Cut Arkansas Smoky Quartz,20x10mm,40188911550617,099-01973-1,72.00,,60
Gemstones,6x4mm to 7x5mm Cats Eye Oval Cabochon Cut Chrysoberyl,6x4mm,40188933636249,250-09906-1,450.00,,150
Gemstones,6x4mm to 7x5mm Cats Eye Oval Cabochon Cut Chrysoberyl,7x5mm,40188933701785,250-09907-1,525.00,,225
Gemstones,6x4mm to 9x7mm Natural Oval Andalusite,8x6mm,40188897624217,180-00108-1,166.00,,126
Gemstones,6x4mm to 9x7mm Natural Oval Andalusite,7x5mm,40188897591449,180-00107-1,84.00,,44
Gemstones,6x4mm to 9x7mm Natural Oval Andalusite,9x7mm,40188897656985,180-00109-1,230.00,,190
Gemstones,6x4mm to 9x7mm Natural Oval Andalusite,6x4mm,40188897558681,180-00106-1,60.00,,20
Gemstones,6x4 or 7x5mm Natural Barion Emerald Cut Yellow Citrine,6x4mm,40188711370905,120-12506-1,19.50,,6.5
Gemstones,6x4 or 7x5mm Natural Barion Emerald Cut Yellow Citrine,7x5mm,40188711403673,120-12507-1,20.00,,7
Gemstones,6x4 or 8x6mm Natural Emerald Cut Mexican Fire Opal,8x6mm,40188711960729,405-00208-1,197.40,,103.4
Gemstones,6x4 or 8x6mm Natural Emerald Cut Mexican Fire Opal,6x4mm,40188711927961,405-00206-1,141.00,,47
Gemstones,6x4 Oval Swiss Blue Topaz,Default Title,40188863578265,170-00106-1,30.00,,10
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,7x5mm,40188602155161,230-00107-FCY,65.48,,25.76
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,6x4mm,40188602122393,230-00106-FCY,59.58,,19.86
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,11x9mm,40188602319001,230-00111-FCY,262.77,,223.05
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,10x8mm,40188602286233,230-00110-FCY,193.55,,153.83
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,9x7mm,40188602253465,230-00109-FCY,121.92,,82.2
Gemstones,6x4 to 11x9mm Oval Fancy Cut Oregon Sunstone,8x6mm,40188602187929,230-00108-FCY,96.50,,56.78
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,6x4mm,40188674474137,171-00106-1,15.00,,5
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,8x6mm,40188674539673,171-00108-1,22.50,,12.5
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,7x5mm,40188674506905,171-00107-1,16.50,,6.5
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,9x7mm,40188674572441,171-00109-1,27.50,,17.5
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,10x8mm,40188674605209,171-00110-1,40.00,,30
Gemstones,6x4 to 14x12mm Oval Sky Blue Topaz,14x12mm,40188674637977,171-00114-1,155.00,,145
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,9x7mm,40188882550937,092-00109-1,32.50,,18
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,18x13mm,40188882616473,092-00152-1,214.60,,200.1
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,8x6mm,40188882518169,092-00108-1,28.00,,13.5
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,6x4mm,40188882452633,092-00106-1,21.75,,7.25
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,14x10mm,40188882583705,092-00115-1,101.50,,87
Gemstones,6x4 to 18x13mm Natural Oval Arizona Amethyst,7x5mm,40188882485401,092-00107-1,23.50,,9
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,10x8mm,40188727918745,602-09510-1,18.80,,8
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,16x12mm,40188728017049,602-09551-1,24.80,,14
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,12x10mm,40188727951513,602-09512-1,21.80,,11
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,14x10mm,40188727984281,602-09515-1,22.80,,12
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,18x13mm,40188728049817,602-09552-1,28.80,,18
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,6x4mm,40188727787673,602-09506-1,16.20,,5.4
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,8x6mm,40188727853209,602-09508-1,16.55,,5.75
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,7x5mm,40188727820441,602-09507-1,16.30,,5.5
Gemstones,6x4 to 18x13mm Oval Cabochon Cut Amelia Teal Amazonite™,9x7mm,40188727885977,602-09509-1,16.80,,6
Gemstones,6x4 to 9x7mm Oval Morganite,9x7mm,40188734079129,065-00109-1,235.75,,183.75
Gemstones,6x4 to 9x7mm Oval Morganite,6x4mm,40188733980825,065-00106-1,78.00,,26
Gemstones,6x4 to 9x7mm Oval Morganite,7x5mm,40188734013593,065-00107-1,117.00,,65
Gemstones,6x4 to 9x7mm Oval Morganite,8x6mm,40188734046361,065-00108-1,187.00,,135
Gemstones,6x4 to 9x7mm Oval Natural Black Spinel,6x4mm,40188661399705,157-00106-1,27.00,,9
Gemstones,6x4 to 9x7mm Oval Natural Black Spinel,9x7mm,40188661498009,157-00109-1,59.00,,41
Gemstones,6x4 to 9x7mm Oval Natural Black Spinel,8x6mm,40188661465241,157-00108-1,44.00,,26
Gemstones,6x4 to 9x7mm Oval Natural Black Spinel,7x5mm,40188661432473,157-00107-1,34.20,,16.2
Gemstones,6x5mm Brilliant Emerald Cut Natural Nyala Ruby® AAA,Default Title,40188744958105,RD031-00226-ROA,21600.00,,10800
Gemstones,6x5mm Emerald Cut Teal Australian Sapphire,Default Title,40188796010649,J035-00226-FC-Teal,1282.50,,513
Gemstones,6x5mm Lozenge Cut Mesa Verde® Peridot,Default Title,40188765601945,160-00426-1,36.00,,12
Gemstones,6x5mm Lozenge Natural A Blue Aquamarine,Default Title,40188693676185,060-00426-A,75.90,,25.3
Gemstones,6x5mm Natural Morganite GeoCuts™,Default Title,40188734734489,065-08426-1,165.00,,55
Gemstones,70mm Hand Carved Natural Zebra Marble Sunfish,Default Title,40188795060377,620-02902-15,75.00,,25
Gemstones,7.0mm Hexagonal Rose Cut Steel Blue Montana Sapphires,Default Title,40188739190937,E034-11970-SteelBlue,1404.00,,468
Gemstones,7.19ct Elongated Cushion Cut Teal Tourmaline,Default Title,40212888879257,078-01901-5T10_7-19,4314.00,
Gemstones,7.1mm Square Cushion Cut Peach Tourmaline,Default Title,40188626108569,E181-01970-A_1_59,715.50,,238.5
Gemstones,7.25mm Round Red Anthill Garnet,Default Title,40188475703449,044-01072-1,526.68,,175.56
Gemstones,7.2x5.2mm Oval Blue Australian Sapphire,Default Title,40188731719833,035-00101-1T2B_1.20,2400.00,,960
Gemstones,7.2 x 6.1mm Oval Spessartite Garnet,Default Title,40188498673817,049-00000-1_1.74,783.00,,261
Gemstones,7.32ct Brilliant Emerald Cut Iris Amethyst,Default Title,40212851982489,090-12001-5T10AA_7-32,549.00,
Gemstones,7.3mm x 6.8mm Natural Emerald Cut Red Spinel,Default Title,40188831170713,151-00011-1_1.88,5640.00,,2820
Gemstones,7.3 x 5.6mm Orange Malawi Sapphire GeoCuts™,Default Title,40188693512345,N031-08401-1_1.30,1300.00,,520
Gemstones,7.5mm Natural Hexagonal Morganite,Default Title,40188930621593,065-01675-1,580.80,,193.6
Gemstones,7.5mm Natural Trillion Cut Amethyst (Medium Purple),Default Title,40188775792793,090-01475-A,30.00,,10
Gemstones,7.5mm Natural Trillion Cut Grape Garnet®,Default Title,40188808790169,045-01475-1,432.00,,144
Gemstones,7.5mm Round Natural Portuguese Cut Morganite,Default Title,40188943335577,065-10175-1,735.00,,245
Gemstones,7.5mm Round Portuguese Cut Australian Bi-Color Sapphire,Default Title,40188731097241,035-10175-FC,7378.00,,3689
Gemstones,7.5mm Round Red Anthill Garnet,Default Title,40188475801753,044-01075-1,570.57,,190.19
Gemstones,7.5mm Trillion Cut Imperial Diposide®,Default Title,40188673556633,210-01475-1,277.20,,92.4
Gemstones,7.5 x 6.9mm Orange Malawi Sapphire GeoCuts™,Default Title,40188693577881,N031-08401-1_1.71,2351.25,,940.5
Gemstones,7.6mm x 5.5mm Natural Brilliant Emerald Cut Nyala Ruby®  AA,Default Title,40188795224217,031-00201-1T2R00B_1.54,23100.00,,11550
Gemstones,7.6 x4.6mm Baguette Cut Spessartite Garnet,Default Title,40188499296409,049-00000-1_1.15,517.50,,172.5
Gemstones,7.6 x 5.6mm Pear Cut Spessartite Garnet,Default Title,40188500115609,049-00000-1_1.69,760.50,,253.5
Gemstones,7.6 x 9.5mm Cushion Cut Blue Green Malawi Sapphire,Default Title,40188496478361,S031-01901-3T5F_3.21,5778.00,,2889
Gemstones,7.75mm Round Bi-color Montana Sapphire,Default Title,40188497526937,E034-01077-1_1.84,6992.00,,3496
Gemstones,7.81ct Concave Triangle Cut Deep Purple Amethyst,Default Title,40212847722649,090-31201-5T10AAA_7-81,855.00,
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",9mm,40188442509465,098-10190-1,25.50,,12.5
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",10mm,40188442542233,098-10191-1,30.50,,17.5
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",11mm,40188442575001,098-10192-1,36.00,,23
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",12mm,40188442607769,098-10193-1,41.00,,28
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",8mm,40188442476697,098-10180-1,22.00,,9
Gemstones,"7, 8, 9, 10, 11 or 12mm Round Natural Portuguese Cut Arkansas White Quartz",7mm,40188442443929,098-10170-1,19.50,,6.5
Gemstones,"7, 8, or 9mm Trillion Cut Natural Arkansas White Quartz",9mm,40188441657497,098-01490-1,30.91,,20.91
Gemstones,"7, 8, or 9mm Trillion Cut Natural Arkansas White Quartz",7mm,40188441591961,098-01470-1,15.00,,5
Gemstones,"7, 8, or 9mm Trillion Cut Natural Arkansas White Quartz",8mm,40188441624729,098-01480-1,20.91,,10.91
Gemstones,7.8 x 5.3mm Natural AA Cushion Cut Blue Aquamarine,Default Title,40188693414041,060-01901-1T2AA_1.05,630.00,,210
Gemstones,7.8 x 6.6mm Oval Spessartite Garnet,Default Title,40188498575513,049-00000-1_1.63,735.00,,245
Gemstones,7mm Checkerboard Cushion Cut Natural Citrine,Default Title,40188866003097,120-12870-1,45.00,,15
Gemstones,7mm Checkerboard Cushion Cut Natural Madeira Citrine,Default Title,40188674310297,122-12870-1,54.00,,18
Gemstones,7mm Checkerboard Round Double Sided Arkansas Quartz,Default Title,40188898902169,098-14070-1,36.00,,12
Gemstones,7mm Heart Cut Natural Raja Garnet®,Default Title,40188681715865,041-01170-1,42.00,,14
Gemstones,7mm Natural Cabochon Cut Moonstone,Default Title,40188729753753,390-09170-1,90.00,,30
Gemstones,7mm Natural Hexagonal Oregon Sunstone,Default Title,40188894052505,230-01670-1,225.00,,75
Gemstones,7mm Natural Round Portuguese Cut Heliodor,Default Title,40188858695833,071-10170-1,277.20,,92.4
Gemstones,7mm Natural Saddle Cut Oregon Blue Hyalite Opal,Default Title,40188718055577,403-08670-1,195.00,,65
Gemstones,7mm Natural Square Cushion Cut Heliodor,Default Title,40188855976089,071-01970-1,299.25,,99.75
Gemstones,7mm Natural Sugarstack Cut Liberian Ruby,Default Title,40188716122265,017-08970-TIF,675.00,,225
Gemstones,7mm Natural Triangle Cut Rhodolite Garnet,Default Title,40188938191001,040-01370-1,756.00,,252
Gemstones,7mm Natural Trillion Cut Amethyst (Medium Purple),Default Title,40188775465113,090-01470-A,24.75,,8.25
Gemstones,7mm Natural Trillion Cut Arizona Amethyst,Default Title,40188882059417,092-01470-1,39.00,,13
Gemstones,7mm Natural Trillion Cut Brown Zircon,Default Title,40188873867417,137-01470-1,714.00,,238
Gemstones,7mm Natural Trillion Cut Grape Garnet®,Default Title,40188808659097,045-01470-1,337.50,,112.5
Gemstones,7mm Natural Trillion Cut Oregon Blue Hyalite Opal,Default Title,40188718645401,403-01470-W,201.45,,67.15
Gemstones,7mm Natural Trillion Cut Rhodolite Garnet,Default Title,40188687712409,040-01470-1,270.00,,90
Gemstones,7mm Portuguese Round Cut Aqua Pastel Tourmaline,Default Title,40212889436313,079-10170-1_1-41,634.50,
Gemstones,7mm Portuguese Round Cut Green Imperial Diopside,Default Title,40212848410777,210-10170-1_1-43,257.40,
Gemstones,7mm Portuguese Round Montana Amethyst,Default Title,40188907847833,093-10170-1,42.00,,14
Gemstones,7mm Princess Cut Green Tourmaline,Default Title,40188906307737,083-12170-G,1080.00,,360
Gemstones,7mm Princess Cut Mesa Verde® Peridot,Default Title,40188668215449,160-12170-1,115.50,,38.5
Gemstones,7mm Princess Cut Natural Madeira Citrine,Default Title,40188770189465,122-12170-1,52.50,,17.5
Gemstones,7mm Princess Cut Natural Yellow Citrine,Default Title,40188771172505,120-12170-1,34.20,,11.4
Gemstones,7mm Princess Cut Nightsky Iolite®,Default Title,40188805841049,220-12170-1,243.75,,81.25
Gemstones,7mm Princess Cut Rhodolite Garnet,Default Title,40188768583833,040-12170-1,73.50,,24.5
Gemstones,7mm Round Cabochon Cut Amelia Teal Amazonite™,Default Title,40188913549465,602-09170-1,17.25,,5.75
Gemstones,7mm Round Cabochon Cut Natural Oregon Sunstone,Default Title,40188599861401,230-09170-1,140.58,,46.86
Gemstones,7mm Round Fancy Cut Natural Oregon Sunstone,Default Title,40188601041049,230-01070-FCY,178.83,,59.61
Gemstones,7mm Round Fancy Top Natural Black Spinel,Default Title,40188665888921,157-01070-1,33.00,,11
Gemstones,7mm Round Mesa Verde® Peridot,Default Title,40188667592857,160-01070-1,105.00,,35
Gemstones,7mm Round Natural Madeira Citrine,Default Title,40188665626777,122-01070-1,43.50,,14.5
Gemstones,7mm Round Natural Pink Morganite,Default Title,40188429074585,065-01070-1,386.25,,128.75
Gemstones,7mm Round Natural Portuguese Cut Arkansas White Quartz,Default Title,40188442706073,098-10170-1,19.50,,6.5
Gemstones,7mm Round Natural Portuguese Cut Goshenite,Default Title,40188698460313,064-10170-1,87.60,,29.2
Gemstones,7mm Round Natural Portuguese Cut Morganite,Default Title,40188733948057,065-10170-1,454.50,,151.5
Gemstones,7mm Round Natural Straw Yellow Oregon Sunstone,Default Title,40188925739161,231-01070-1,45.00,,15
Gemstones,7mm Round Portuguese Cut Aqua Seafoam Tourmaline®,Default Title,40212847460505,083-10170-SF_1-46,766.50,
Gemstones,7mm Round Portuguese Cut Blue Malawi Mulanje Sapphire,Default Title,40212830421145,S031-10170-AAAB_1-65,3506.25,
Gemstones,7mm Round Portuguese Cut Sky Blue Topaz,Default Title,40188860530841,171-10170-1,73.50,,24.5
Gemstones,7mm Round Portuguese Cut Tashmarine,Default Title,40212825931929,215-10170-1_1-45,326.25,
Gemstones,7mm Round Red Anthill Garnet,Default Title,40188475670681,044-01070-1,457.38,,152.46
Gemstones,7mm Round Red Clearwater Idaho Garnet,Default Title,40188685680793,048-01070-1,75.72,,25.24
Gemstones,7mm Round Red/Orange Mexican Fire Opal,Default Title,40188889628825,405-01070-1,330.00,,110
Gemstones,7mm Round Rose Cut Natural Black Spinel,Default Title,40188663431321,157-10470-1,45.00,,15
Gemstones,7mm Round Rose Cut Red Anthill Garnet,Default Title,40188473016473,044-10470-1,197.49,,65.83
